#node	identifier	category	term ID	term description
Akt1	7227.FBpp0082682	GO Process	GO:2000147	Positive regulation of cell motility
Akt1	7227.FBpp0082682	GO Function	GO:0000166	Nucleotide binding
Akt1	7227.FBpp0082682	GO Function	GO:0003824	Catalytic activity
Akt1	7227.FBpp0082682	GO Function	GO:0004672	Protein kinase activity
Akt1	7227.FBpp0082682	GO Function	GO:0004674	Protein serine/threonine kinase activity
Akt1	7227.FBpp0082682	GO Function	GO:0005488	Binding
Akt1	7227.FBpp0082682	GO Function	GO:0005515	Protein binding
Akt1	7227.FBpp0082682	GO Function	GO:0005524	ATP binding
Akt1	7227.FBpp0082682	GO Function	GO:0016301	Kinase activity
Akt1	7227.FBpp0082682	GO Function	GO:0016740	Transferase activity
Akt1	7227.FBpp0082682	GO Function	GO:0016772	Transferase activity, transferring phosphorus-containing groups
Akt1	7227.FBpp0082682	GO Function	GO:0016773	Phosphotransferase activity, alcohol group as acceptor
Akt1	7227.FBpp0082682	GO Function	GO:0017076	Purine nucleotide binding
Akt1	7227.FBpp0082682	GO Function	GO:0030554	Adenyl nucleotide binding
Akt1	7227.FBpp0082682	GO Function	GO:0032553	Ribonucleotide binding
Akt1	7227.FBpp0082682	GO Function	GO:0032555	Purine ribonucleotide binding
Akt1	7227.FBpp0082682	GO Function	GO:0032559	Adenyl ribonucleotide binding
Akt1	7227.FBpp0082682	GO Function	GO:0035639	Purine ribonucleoside triphosphate binding
Akt1	7227.FBpp0082682	GO Function	GO:0036094	Small molecule binding
Akt1	7227.FBpp0082682	GO Function	GO:0043167	Ion binding
Akt1	7227.FBpp0082682	GO Function	GO:0043168	Anion binding
Akt1	7227.FBpp0082682	GO Function	GO:0097367	Carbohydrate derivative binding
Akt1	7227.FBpp0082682	GO Function	GO:0106310	Protein serine kinase activity
Akt1	7227.FBpp0082682	GO Function	GO:0140096	Catalytic activity, acting on a protein
Akt1	7227.FBpp0082682	GO Function	GO:1901265	Nucleoside phosphate binding
Akt1	7227.FBpp0082682	GO Function	GO:1901363	Heterocyclic compound binding
Akt1	7227.FBpp0082682	GO Component	GO:0005622	Intracellular anatomical structure
Akt1	7227.FBpp0082682	GO Component	GO:0005634	Nucleus
Akt1	7227.FBpp0082682	GO Component	GO:0005737	Cytoplasm
Akt1	7227.FBpp0082682	GO Component	GO:0005829	Cytosol
Akt1	7227.FBpp0082682	GO Component	GO:0005886	Plasma membrane
Akt1	7227.FBpp0082682	GO Component	GO:0005938	Cell cortex
Akt1	7227.FBpp0082682	GO Component	GO:0016020	Membrane
Akt1	7227.FBpp0082682	GO Component	GO:0036477	Somatodendritic compartment
Akt1	7227.FBpp0082682	GO Component	GO:0043025	Neuronal cell body
Akt1	7227.FBpp0082682	GO Component	GO:0043226	Organelle
Akt1	7227.FBpp0082682	GO Component	GO:0043227	Membrane-bounded organelle
Akt1	7227.FBpp0082682	GO Component	GO:0043229	Intracellular organelle
Akt1	7227.FBpp0082682	GO Component	GO:0043231	Intracellular membrane-bounded organelle
Akt1	7227.FBpp0082682	GO Component	GO:0044297	Cell body
Akt1	7227.FBpp0082682	GO Component	GO:0071944	Cell periphery
Akt1	7227.FBpp0082682	GO Component	GO:0110165	Cellular anatomical structure
Akt1	7227.FBpp0082682	STRING clusters	CL:11137	Mixed, incl. MAPK signaling pathway - fly, and Cell surface receptor protein tyrosine kinase signaling pathway
Akt1	7227.FBpp0082682	STRING clusters	CL:11138	Mixed, incl. Cell surface receptor protein tyrosine kinase signaling pathway, and MAPK signaling pathway - fly
Akt1	7227.FBpp0082682	STRING clusters	CL:11139	Cell surface receptor protein tyrosine kinase signaling pathway, and Negative regulation of ERK1 and ERK2 cascade
Akt1	7227.FBpp0082682	STRING clusters	CL:11140	Mixed, incl. IGF1R signaling cascade, and Insulin-like superfamily
Akt1	7227.FBpp0082682	STRING clusters	CL:11194	Insulin signaling pathway, and Negative regulation of pupariation
Akt1	7227.FBpp0082682	STRING clusters	CL:11197	Insulin signaling pathway
Akt1	7227.FBpp0082682	STRING clusters	CL:11209	Phosphatidylinositol 3-kinase/protein kinase B signal transduction
Akt1	7227.FBpp0082682	KEGG	dme04068	FoxO signaling pathway
Akt1	7227.FBpp0082682	KEGG	dme04140	Autophagy - animal
Akt1	7227.FBpp0082682	KEGG	dme04150	mTOR signaling pathway
Akt1	7227.FBpp0082682	KEGG	dme04213	Longevity regulating pathway - multiple species
Akt1	7227.FBpp0082682	KEGG	dme04620	Toll-like receptor signaling pathway
Akt1	7227.FBpp0082682	Reactome	DME-109582	Hemostasis
Akt1	7227.FBpp0082682	Reactome	DME-109704	PI3K Cascade
Akt1	7227.FBpp0082682	Reactome	DME-110478	Insulin signaling pathway
Akt1	7227.FBpp0082682	Reactome	DME-110523	TOR signaling pathway
Akt1	7227.FBpp0082682	Reactome	DME-110526	Insulin receptor mediated signaling
Akt1	7227.FBpp0082682	Reactome	DME-112399	IRS-mediated signalling
Akt1	7227.FBpp0082682	Reactome	DME-1227986	Signaling by ERBB2
Akt1	7227.FBpp0082682	Reactome	DME-1257604	PIP3 activates AKT signaling
Akt1	7227.FBpp0082682	Reactome	DME-1266738	Developmental Biology
Akt1	7227.FBpp0082682	Reactome	DME-1280215	Cytokine Signaling in Immune system
Akt1	7227.FBpp0082682	Reactome	DME-1280218	Adaptive Immune System
Akt1	7227.FBpp0082682	Reactome	DME-1358803	Downregulation of ERBB2:ERBB3 signaling
Akt1	7227.FBpp0082682	Reactome	DME-1430728	Metabolism
Akt1	7227.FBpp0082682	Reactome	DME-1474151	Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation
Akt1	7227.FBpp0082682	Reactome	DME-157118	Signaling by NOTCH
Akt1	7227.FBpp0082682	Reactome	DME-162582	Signal Transduction
Akt1	7227.FBpp0082682	Reactome	DME-1640170	Cell Cycle
Akt1	7227.FBpp0082682	Reactome	DME-165158	Activation of AKT2
Akt1	7227.FBpp0082682	Reactome	DME-165159	MTOR signalling
Akt1	7227.FBpp0082682	Reactome	DME-165181	Inhibition of TSC complex formation by PKB
Akt1	7227.FBpp0082682	Reactome	DME-168256	Immune System
Akt1	7227.FBpp0082682	Reactome	DME-186712	Regulation of beta-cell development
Akt1	7227.FBpp0082682	Reactome	DME-194138	Signaling by VEGF
Akt1	7227.FBpp0082682	Reactome	DME-195721	Signaling by WNT
Akt1	7227.FBpp0082682	Reactome	DME-196854	Metabolism of vitamins and cofactors
Akt1	7227.FBpp0082682	Reactome	DME-198323	AKT phosphorylates targets in the cytosol
Akt1	7227.FBpp0082682	Reactome	DME-198693	AKT phosphorylates targets in the nucleus
Akt1	7227.FBpp0082682	Reactome	DME-199418	Negative regulation of the PI3K/AKT network
Akt1	7227.FBpp0082682	Reactome	DME-199991	Membrane Trafficking
Akt1	7227.FBpp0082682	Reactome	DME-201681	TCF dependent signaling in response to WNT
Akt1	7227.FBpp0082682	Reactome	DME-202131	Metabolism of nitric oxide: NOS3 activation and regulation
Akt1	7227.FBpp0082682	Reactome	DME-203615	eNOS activation
Akt1	7227.FBpp0082682	Reactome	DME-210745	Regulation of gene expression in beta cells
Akt1	7227.FBpp0082682	Reactome	DME-211163	AKT-mediated inactivation of FOXO1A
Akt1	7227.FBpp0082682	Reactome	DME-212436	Generic Transcription Pathway
Akt1	7227.FBpp0082682	Reactome	DME-2262752	Cellular responses to stress
Akt1	7227.FBpp0082682	Reactome	DME-2404192	Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)
Akt1	7227.FBpp0082682	Reactome	DME-2428924	IGF1R signaling cascade
Akt1	7227.FBpp0082682	Reactome	DME-2428928	IRS-related events triggered by IGF1R
Akt1	7227.FBpp0082682	Reactome	DME-354192	Integrin signaling
Akt1	7227.FBpp0082682	Reactome	DME-3700989	Transcriptional Regulation by TP53
Akt1	7227.FBpp0082682	Reactome	DME-372790	Signaling by GPCR
Akt1	7227.FBpp0082682	Reactome	DME-3769402	Deactivation of the beta-catenin transactivating complex
Akt1	7227.FBpp0082682	Reactome	DME-388396	GPCR downstream signalling
Akt1	7227.FBpp0082682	Reactome	DME-388841	Regulation of T cell activation by CD28 family
Akt1	7227.FBpp0082682	Reactome	DME-389356	Co-stimulation by CD28
Akt1	7227.FBpp0082682	Reactome	DME-389357	CD28 dependent PI3K/Akt signaling
Akt1	7227.FBpp0082682	Reactome	DME-389513	Co-inhibition by CTLA4
Akt1	7227.FBpp0082682	Reactome	DME-392451	G beta:gamma signalling through PI3Kgamma
Akt1	7227.FBpp0082682	Reactome	DME-397795	G-protein beta:gamma signalling
Akt1	7227.FBpp0082682	Reactome	DME-4420097	VEGFA-VEGFR2 Pathway
Akt1	7227.FBpp0082682	Reactome	DME-450385	Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA
Akt1	7227.FBpp0082682	Reactome	DME-450531	Regulation of mRNA stability by proteins that bind AU-rich elements
Akt1	7227.FBpp0082682	Reactome	DME-450604	KSRP (KHSRP) binds and destabilizes mRNA
Akt1	7227.FBpp0082682	Reactome	DME-453279	Mitotic G1 phase and G1/S transition
Akt1	7227.FBpp0082682	Reactome	DME-5218920	VEGFR2 mediated vascular permeability
Akt1	7227.FBpp0082682	Reactome	DME-5252538	Drosophila signaling pathways
Akt1	7227.FBpp0082682	Reactome	DME-5628897	TP53 Regulates Metabolic Genes
Akt1	7227.FBpp0082682	Reactome	DME-5633007	Regulation of TP53 Activity
Akt1	7227.FBpp0082682	Reactome	DME-5653656	Vesicle-mediated transport
Akt1	7227.FBpp0082682	Reactome	DME-6804758	Regulation of TP53 Activity through Acetylation
Akt1	7227.FBpp0082682	Reactome	DME-6804759	Regulation of TP53 Activity through Association with Co-factors
Akt1	7227.FBpp0082682	Reactome	DME-6807070	PTEN Regulation
Akt1	7227.FBpp0082682	Reactome	DME-6811558	PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling
Akt1	7227.FBpp0082682	Reactome	DME-69202	Cyclin E associated events during G1/S transition
Akt1	7227.FBpp0082682	Reactome	DME-69206	G1/S Transition
Akt1	7227.FBpp0082682	Reactome	DME-69242	S Phase
Akt1	7227.FBpp0082682	Reactome	DME-69278	Cell Cycle, Mitotic
Akt1	7227.FBpp0082682	Reactome	DME-69656	Cyclin A:Cdk2-associated events at S phase entry
Akt1	7227.FBpp0082682	Reactome	DME-73857	RNA Polymerase II Transcription
Akt1	7227.FBpp0082682	Reactome	DME-74160	Gene expression (Transcription)
Akt1	7227.FBpp0082682	Reactome	DME-74751	Insulin receptor signalling cascade
Akt1	7227.FBpp0082682	Reactome	DME-74752	Signaling by Insulin receptor
Akt1	7227.FBpp0082682	Reactome	DME-76002	Platelet activation, signaling and aggregation
Akt1	7227.FBpp0082682	Reactome	DME-76009	Platelet Aggregation (Plug Formation)
Akt1	7227.FBpp0082682	Reactome	DME-8863795	Downregulation of ERBB2 signaling
Akt1	7227.FBpp0082682	Reactome	DME-8876198	RAB GEFs exchange GTP for GDP on RABs
Akt1	7227.FBpp0082682	Reactome	DME-8939211	ESR-mediated signaling
Akt1	7227.FBpp0082682	Reactome	DME-8948751	Regulation of PTEN stability and activity
Akt1	7227.FBpp0082682	Reactome	DME-8953854	Metabolism of RNA
Akt1	7227.FBpp0082682	Reactome	DME-8953897	Cellular responses to stimuli
Akt1	7227.FBpp0082682	Reactome	DME-8978934	Metabolism of cofactors
Akt1	7227.FBpp0082682	Reactome	DME-9006925	Intracellular signaling by second messengers
Akt1	7227.FBpp0082682	Reactome	DME-9006931	Signaling by Nuclear Receptors
Akt1	7227.FBpp0082682	Reactome	DME-9006934	Signaling by Receptor Tyrosine Kinases
Akt1	7227.FBpp0082682	Reactome	DME-9007101	Rab regulation of trafficking
Akt1	7227.FBpp0082682	Reactome	DME-9009391	Extra-nuclear estrogen signaling
Akt1	7227.FBpp0082682	Reactome	DME-9013694	Signaling by NOTCH4
Akt1	7227.FBpp0082682	Reactome	DME-9604323	Negative regulation of NOTCH4 signaling
Akt1	7227.FBpp0082682	Reactome	DME-9607240	FLT3 Signaling
Akt1	7227.FBpp0082682	Reactome	DME-9614085	FOXO-mediated transcription
Akt1	7227.FBpp0082682	Reactome	DME-9614399	Regulation of localization of FOXO transcription factors
Akt1	7227.FBpp0082682	Reactome	DME-9634638	Estrogen-dependent nuclear events downstream of ESR-membrane signaling
Akt1	7227.FBpp0082682	Reactome	DME-9711123	Cellular response to chemical stress
Akt1	7227.FBpp0082682	Reactome	DME-9730414	MITF-M-regulated melanocyte development
Akt1	7227.FBpp0082682	Reactome	DME-9755511	KEAP1-NFE2L2 pathway
Akt1	7227.FBpp0082682	Reactome	DME-9841251	Mitochondrial unfolded protein response (UPRmt)
Akt1	7227.FBpp0082682	Reactome	DME-9855142	Cellular responses to mechanical stimuli
Akt1	7227.FBpp0082682	Reactome	DME-9856530	High laminar flow shear stress activates signaling by PIEZO1 and PECAM1:CDH5:KDR in endothelial cells
Akt1	7227.FBpp0082682	Reactome	DME-9856649	Transcriptional and post-translational regulation of MITF-M expression and activity
Akt1	7227.FBpp0082682	Reactome	DME-9860931	Response of endothelial cells to shear stress
Akt1	7227.FBpp0082682	COMPARTMENTS	GOCC:0005622	Intracellular anatomical structure
Akt1	7227.FBpp0082682	COMPARTMENTS	GOCC:0005634	Nucleus
Akt1	7227.FBpp0082682	COMPARTMENTS	GOCC:0005737	Cytoplasm
Akt1	7227.FBpp0082682	COMPARTMENTS	GOCC:0005829	Cytosol
Akt1	7227.FBpp0082682	COMPARTMENTS	GOCC:0005886	Plasma membrane
Akt1	7227.FBpp0082682	COMPARTMENTS	GOCC:0005938	Cell cortex
Akt1	7227.FBpp0082682	COMPARTMENTS	GOCC:0016020	Membrane
Akt1	7227.FBpp0082682	COMPARTMENTS	GOCC:0031931	TORC1 complex
Akt1	7227.FBpp0082682	COMPARTMENTS	GOCC:0032991	Protein-containing complex
Akt1	7227.FBpp0082682	COMPARTMENTS	GOCC:0036477	Somatodendritic compartment
Akt1	7227.FBpp0082682	COMPARTMENTS	GOCC:0043025	Neuronal cell body
Akt1	7227.FBpp0082682	COMPARTMENTS	GOCC:0043226	Organelle
Akt1	7227.FBpp0082682	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
Akt1	7227.FBpp0082682	COMPARTMENTS	GOCC:0043229	Intracellular organelle
Akt1	7227.FBpp0082682	COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle
Akt1	7227.FBpp0082682	COMPARTMENTS	GOCC:0044297	Cell body
Akt1	7227.FBpp0082682	COMPARTMENTS	GOCC:0071159	NF-kappaB complex
Akt1	7227.FBpp0082682	COMPARTMENTS	GOCC:0071944	Cell periphery
Akt1	7227.FBpp0082682	COMPARTMENTS	GOCC:0110165	Cellular anatomical structure
Akt1	7227.FBpp0082682	Monarch	FBcv:0000349	Viable
Akt1	7227.FBpp0082682	Monarch	FBcv:0000351	Lethal
Akt1	7227.FBpp0082682	Monarch	FBcv:0000352	Partially lethal - majority die
Akt1	7227.FBpp0082682	Monarch	FBcv:0000354	Visible
Akt1	7227.FBpp0082682	Monarch	FBcv:0000357	Abnormal size
Akt1	7227.FBpp0082682	Monarch	FBcv:0000358	Decreased body size
Akt1	7227.FBpp0082682	Monarch	FBcv:0000359	Decreased cell number
Akt1	7227.FBpp0082682	Monarch	FBcv:0000360	Decreased cell size
Akt1	7227.FBpp0082682	Monarch	FBcv:0000362	Increased cell number
Akt1	7227.FBpp0082682	Monarch	FBcv:0000363	Increased cell size
Akt1	7227.FBpp0082682	Monarch	FBcv:0000364	Sterile
Akt1	7227.FBpp0082682	Monarch	FBcv:0000365	Semi-sterile
Akt1	7227.FBpp0082682	Monarch	FBcv:0000366	Female sterile
Akt1	7227.FBpp0082682	Monarch	FBcv:0000367	Female semi-sterile
Akt1	7227.FBpp0082682	Monarch	FBcv:0000385	Short lived
Akt1	7227.FBpp0082682	Monarch	FBcv:0000386	Long lived
Akt1	7227.FBpp0082682	Monarch	FBcv:0000424	Abnormal cell death
Akt1	7227.FBpp0082682	Monarch	FBcv:0000425	Increased cell death
Akt1	7227.FBpp0082682	Monarch	FBcv:0000427	Abnormal cell growth
Akt1	7227.FBpp0082682	Monarch	FBcv:0000428	Abnormal cell size
Akt1	7227.FBpp0082682	Monarch	FBcv:0000434	Abnormal neurophysiology
Akt1	7227.FBpp0082682	Monarch	FBcv:0000435	Abnormal neuroanatomy
Akt1	7227.FBpp0082682	Monarch	FBcv:0000439	Chemical resistant
Akt1	7227.FBpp0082682	Monarch	FBcv:0000440	Chemical sensitive
Akt1	7227.FBpp0082682	Monarch	FBcv:0000444	Hyperplasia
Akt1	7227.FBpp0082682	Monarch	FBcv:0000449	Abnormal planar polarity
Akt1	7227.FBpp0082682	Monarch	FBcv:0000450	Abnormal developmental rate
Akt1	7227.FBpp0082682	Monarch	FBcv:0000665	Abnormal body size
Akt1	7227.FBpp0082682	Monarch	FBcv:0000709	Abnormal cell number
Akt1	7227.FBpp0082682	Monarch	FBcv:0002000	Lethal - all die before end of P-stage
Akt1	7227.FBpp0082682	Monarch	FBcv:0002001	Lethal - all die before end of first instar larval stage
Akt1	7227.FBpp0082682	Monarch	FBcv:0002002	Lethal - all die before end of larval stage
Akt1	7227.FBpp0082682	Monarch	FBcv:0002003	Lethal - all die before end of second instar larval stage
Akt1	7227.FBpp0082682	Monarch	FBcv:0002004	Increased mortality
Akt1	7227.FBpp0082682	Monarch	FBcv:0002015	Partially lethal
Akt1	7227.FBpp0082682	Monarch	FBcv:0002019	Increased mortality during development
Akt1	7227.FBpp0082682	Monarch	FBcv:0002020	Some die during P-stage
Akt1	7227.FBpp0082682	Monarch	FBcv:0002023	Some die during larval stage
Akt1	7227.FBpp0082682	Monarch	FBcv:0002026	Lethal - all die before end of prepupal stage
Akt1	7227.FBpp0082682	Monarch	FBcv:0002027	Lethal - all die before end of pupal stage
Akt1	7227.FBpp0082682	Monarch	FBcv:0002033	Lethal - all die during embryonic stage
Akt1	7227.FBpp0082682	Monarch	FBcv:0002037	Majority die during embryonic stage
Akt1	7227.FBpp0082682	Monarch	FBcv:0002039	Some die during pupal stage
Akt1	7227.FBpp0082682	Monarch	FBcv:0002041	Some die during embryonic stage
Akt1	7227.FBpp0082682	Monarch	FBcv:0007508	Decreased size
Akt1	7227.FBpp0082682	UniProt Keywords	KW-0024	Alternative initiation
Akt1	7227.FBpp0082682	UniProt Keywords	KW-0053	Apoptosis
Akt1	7227.FBpp0082682	UniProt Keywords	KW-0067	ATP-binding
Akt1	7227.FBpp0082682	UniProt Keywords	KW-0217	Developmental protein
Akt1	7227.FBpp0082682	UniProt Keywords	KW-0341	Growth regulation
Akt1	7227.FBpp0082682	UniProt Keywords	KW-0418	Kinase
Akt1	7227.FBpp0082682	UniProt Keywords	KW-0472	Membrane
Akt1	7227.FBpp0082682	UniProt Keywords	KW-0547	Nucleotide-binding
Akt1	7227.FBpp0082682	UniProt Keywords	KW-0597	Phosphoprotein
Akt1	7227.FBpp0082682	UniProt Keywords	KW-0723	Serine/threonine-protein kinase
Akt1	7227.FBpp0082682	UniProt Keywords	KW-0808	Transferase
Akt1	7227.FBpp0082682	UniProt Keywords	KW-0963	Cytoplasm
Akt1	7227.FBpp0082682	UniProt Keywords	KW-1003	Cell membrane
Akt1	7227.FBpp0082682	InterPro	IPR000719	Protein kinase domain
Akt1	7227.FBpp0082682	InterPro	IPR000961	AGC-kinase, C-terminal
Akt1	7227.FBpp0082682	InterPro	IPR001849	Pleckstrin homology domain
Akt1	7227.FBpp0082682	InterPro	IPR008271	Serine/threonine-protein kinase, active site
Akt1	7227.FBpp0082682	InterPro	IPR011009	Protein kinase-like domain superfamily
Akt1	7227.FBpp0082682	InterPro	IPR011993	PH-like domain superfamily
Akt1	7227.FBpp0082682	InterPro	IPR017441	Protein kinase, ATP binding site
Akt1	7227.FBpp0082682	InterPro	IPR017892	Protein kinase, C-terminal
Akt1	7227.FBpp0082682	SMART	SM00133	Extension to Ser/Thr-type protein kinases
Akt1	7227.FBpp0082682	SMART	SM00220	Serine/Threonine protein kinases, catalytic domain
Akt1	7227.FBpp0082682	SMART	SM00233	Pleckstrin homology domain.
Cat	7227.FBpp0074825	GO Process	GO:0000302	Response to reactive oxygen species
Cat	7227.FBpp0074825	GO Process	GO:0002682	Regulation of immune system process
Cat	7227.FBpp0074825	GO Process	GO:0003007	Heart morphogenesis
Cat	7227.FBpp0074825	GO Process	GO:0006950	Response to stress
Cat	7227.FBpp0074825	GO Process	GO:0006979	Response to oxidative stress
Cat	7227.FBpp0074825	GO Process	GO:0007154	Cell communication
Cat	7227.FBpp0074825	GO Process	GO:0007267	Cell-cell signaling
