"Input Order","Search Term","Input GeneID","FlyBaseID","Input Gene Symbol","Output Species","Output GeneID","Human Species Gene ID","Output Gene Symbol","Ensembl ID (link HPA)","DIOPT Score","Weighted Score","Rank","Best Score","Best Score Reverse","Prediction Derived From","Alignment & Scores","Feedback","Gene Details"
"4","FBgn0005590","46000","FBgn0005590","scw","Human","656","1075","BMP8B","ENSG00000116985","9","8.75","moderate","Yes","No","eggNOG, OrthoDB, OrthoFinder, Compara, Hieranoid, Panther, Phylome, orthoMCL, SonicParanoid","","Add","G2F details (BMP8B)    DRscDB Data: (BMP8B)                             Human Protein Atlas  (HPA)"
"4","FBgn0005590","46000","FBgn0005590","scw","Human","654","1073","BMP6","ENSG00000153162","8","7.82","moderate","No","No","eggNOG, OrthoDB, OrthoFinder, Hieranoid, Panther, Phylome, orthoMCL, SonicParanoid","","Add","G2F details (BMP6)    DRscDB Data: (BMP6)                             Human Protein Atlas  (HPA)"
"4","FBgn0005590","46000","FBgn0005590","scw","Human","353500","21650","BMP8A","ENSG00000183682","8","7.74","moderate","No","No","eggNOG, OrthoFinder, Compara, Hieranoid, Panther, Phylome, orthoMCL, SonicParanoid","","Add","G2F details (BMP8A)    DRscDB Data: (BMP8A)                             Human Protein Atlas  (HPA)"
"4","FBgn0005590","46000","FBgn0005590","scw","Human","652","1071","BMP4","ENSG00000125378","5","4.74","moderate","No","No","eggNOG, OrthoDB, Compara, orthoMCL, SonicParanoid","","Add","G2F details (BMP4)    DRscDB Data: (BMP4)                             Human Protein Atlas  (HPA)"
"4","FBgn0005590","46000","FBgn0005590","scw","Human","650","1069","BMP2","ENSG00000125845","4","3.81","moderate","No","No","eggNOG, OrthoDB, orthoMCL, SonicParanoid","","Add","G2F details (BMP2)    DRscDB Data: (BMP2)                             Human Protein Atlas  (HPA)"
"4","FBgn0005590","46000","FBgn0005590","scw","Human","392255","4221","GDF6","ENSG00000156466","4","3.74","moderate","No","No","eggNOG, OrthoDB, Compara, orthoMCL","","Add","G2F details (GDF6)    DRscDB Data: (GDF6)                             Human Protein Atlas  (HPA)"
"4","FBgn0005590","46000","FBgn0005590","scw","Human","9573","4218","GDF3","ENSG00000184344","4","3.74","moderate","No","No","eggNOG, OrthoDB, Compara, orthoMCL","","Add","G2F details (GDF3)    DRscDB Data: (GDF3)                             Human Protein Atlas  (HPA)"
"4","FBgn0005590","46000","FBgn0005590","scw","Human","651","1070","BMP3","ENSG00000152785","4","3.74","moderate","No","Yes","eggNOG, OrthoDB, Compara, orthoMCL","","Add","G2F details (BMP3)    DRscDB Data: (BMP3)                             Human Protein Atlas  (HPA)"
"4","FBgn0005590","46000","FBgn0005590","scw","Human","8200","4220","GDF5","ENSG00000125965","4","3.74","moderate","No","No","eggNOG, OrthoDB, Compara, orthoMCL","","Add","G2F details (GDF5)    DRscDB Data: (GDF5)                             Human Protein Atlas  (HPA)"
"4","FBgn0005590","46000","FBgn0005590","scw","Human","2662","4215","GDF10","ENSG00000266524","4","3.74","moderate","No","Yes","eggNOG, OrthoDB, Compara, orthoMCL","","Add","G2F details (GDF10)    DRscDB Data: (GDF10)                             Human Protein Atlas  (HPA)"
"4","FBgn0005590","46000","FBgn0005590","scw","Human","2657","4214","GDF1","ENSG00000130283","4","3.74","moderate","No","No","eggNOG, OrthoDB, Compara, orthoMCL","","Add","G2F details (GDF1)    DRscDB Data: (GDF1)                             Human Protein Atlas  (HPA)"
"4","FBgn0005590","46000","FBgn0005590","scw","Human","151449","4222","GDF7","ENSG00000143869","4","3.74","moderate","No","Yes","eggNOG, OrthoDB, Compara, orthoMCL","","Add","G2F details (GDF7)    DRscDB Data: (GDF7)                             Human Protein Atlas  (HPA)"
"4","FBgn0005590","46000","FBgn0005590","scw","Human","2658","4217","GDF2","ENSG00000263761","4","3.74","moderate","No","No","eggNOG, OrthoDB, Compara, orthoMCL","","Add","G2F details (GDF2)    DRscDB Data: (GDF2)                             Human Protein Atlas  (HPA)"
"4","FBgn0005590","46000","FBgn0005590","scw","Human","10637","6552","LEFTY1","ENSG00000243709","2","2","moderate","No","Yes","eggNOG, Panther","","Add","G2F details (LEFTY1)    DRscDB Data: (LEFTY1)                             Human Protein Atlas  (HPA)"
"4","FBgn0005590","46000","FBgn0005590","scw","Human","7044","3122","LEFTY2","ENSG00000143768","2","2","moderate","No","Yes","eggNOG, Panther","","Add","G2F details (LEFTY2)    DRscDB Data: (LEFTY2)                             Human Protein Atlas  (HPA)"
"4","FBgn0005590","46000","FBgn0005590","scw","Human","27302","20869","BMP10","ENSG00000163217","3","2.81","low","No","No","eggNOG, OrthoDB, orthoMCL","","Add","G2F details (BMP10)    DRscDB Data: (BMP10)                             Human Protein Atlas  (HPA)"
"4","FBgn0005590","46000","FBgn0005590","scw","Human","3626","6068","INHBC","ENSG00000175189","3","2.73","low","No","No","eggNOG, Compara, orthoMCL","","Add","G2F details (INHBC)    DRscDB Data: (INHBC)                             Human Protein Atlas  (HPA)"
"4","FBgn0005590","46000","FBgn0005590","scw","Human","83729","24029","INHBE","ENSG00000139269","3","2.73","low","No","No","eggNOG, Compara, orthoMCL","","Add","G2F details (INHBE)    DRscDB Data: (INHBE)                             Human Protein Atlas  (HPA)"
"4","FBgn0005590","46000","FBgn0005590","scw","Human","3624","6066","INHBA","ENSG00000122641","3","2.73","low","No","No","eggNOG, Compara, orthoMCL","","Add","G2F details (INHBA)    DRscDB Data: (INHBA)                             Human Protein Atlas  (HPA)"
"4","FBgn0005590","46000","FBgn0005590","scw","Human","3625","6067","INHBB","ENSG00000163083","3","2.73","low","No","No","eggNOG, Compara, orthoMCL","","Add","G2F details (INHBB)    DRscDB Data: (INHBB)                             Human Protein Atlas  (HPA)"
"4","FBgn0005590","46000","FBgn0005590","scw","Human","3623","6065","INHA","ENSG00000123999","2","1.83","low","No","No","eggNOG, Compara","","Add","G2F details (INHA)    DRscDB Data: (INHA)                             Human Protein Atlas  (HPA)"
"4","FBgn0005590","46000","FBgn0005590","scw","Human","9518","30142","GDF15","ENSG00000130513","2","1.83","low","No","No","eggNOG, Compara","","Add","G2F details (GDF15)    DRscDB Data: (GDF15)                             Human Protein Atlas  (HPA)"
"4","FBgn0005590","46000","FBgn0005590","scw","Human","9210","1068","BMP15","ENSG00000130385","2","1.83","low","No","No","eggNOG, Compara","","Add","G2F details (BMP15)    DRscDB Data: (BMP15)                             Human Protein Atlas  (HPA)"
"4","FBgn0005590","46000","FBgn0005590","scw","Human","7042","11768","TGFB2","ENSG00000092969","2","1.83","low","No","No","eggNOG, Compara","","Add","G2F details (TGFB2)    DRscDB Data: (TGFB2)                             Human Protein Atlas  (HPA)"
"4","FBgn0005590","46000","FBgn0005590","scw","Human","7040","11766","TGFB1","ENSG00000105329","2","1.83","low","No","No","eggNOG, Compara","","Add","G2F details (TGFB1)    DRscDB Data: (TGFB1)                             Human Protein Atlas  (HPA)"
"4","FBgn0005590","46000","FBgn0005590","scw","Human","2661","4224","GDF9","ENSG00000164404","2","1.83","low","No","No","eggNOG, Compara","","Add","G2F details (GDF9)    DRscDB Data: (GDF9)                             Human Protein Atlas  (HPA)"
"4","FBgn0005590","46000","FBgn0005590","scw","Human","4838","7865","NODAL","ENSG00000156574","2","1.8","low","No","No","eggNOG, orthoMCL","","Add","G2F details (NODAL)    DRscDB Data: (NODAL)                             Human Protein Atlas  (HPA)"
"4","FBgn0005590","46000","FBgn0005590","scw","Human","268","464","AMH","ENSG00000104899","1","0.9","low","No","Yes","eggNOG","","Add","G2F details (AMH)    DRscDB Data: (AMH)                             Human Protein Atlas  (HPA)"
"4","FBgn0005590","46000","FBgn0005590","scw","Human","57673","23040","BEND3","ENSG00000178409","1","0.9","low","No","Yes","eggNOG","","Add","G2F details (BEND3)    DRscDB Data: (BEND3)                             Human Protein Atlas  (HPA)"
"4","FBgn0005590","46000","FBgn0005590","scw","Human","2660","4223","MSTN","ENSG00000138379","1","0.9","low","No","No","eggNOG","","Add","G2F details (MSTN)    DRscDB Data: (MSTN)                             Human Protein Atlas  (HPA)"
"4","FBgn0005590","46000","FBgn0005590","scw","Human","10220","4216","GDF11","ENSG00000135414","1","0.9","low","No","No","eggNOG","","Add","G2F details (GDF11)    DRscDB Data: (GDF11)                             Human Protein Atlas  (HPA)"
"4","FBgn0005590","46000","FBgn0005590","scw","Human","7043","11769","TGFB3","ENSG00000119699","1","0.9","low","No","No","eggNOG","","Add","G2F details (TGFB3)    DRscDB Data: (TGFB3)                             Human Protein Atlas  (HPA)"
"4","FBgn0005590","46000","FBgn0005590","scw","Human","619373","32311","MBOAT4","ENSG00000177669","1","0.9","low","No","No","eggNOG","","Add","G2F details (MBOAT4)    DRscDB Data: (MBOAT4)                             Human Protein Atlas  (HPA)"
"5","FBgn0000261","40048","FBgn0000261","Cat","Human","847","1516","CAT","ENSG00000121691","13","12.81","high","Yes","Yes","Compara, Domainoid, eggNOG, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, Hieranoid, Panther, Phylome, SonicParanoid, orthoMCL","","Add","G2F details (CAT)    DRscDB Data: (CAT)                             Human Protein Atlas  (HPA)"
"6","FBgn0004106","34411","FBgn0004106","Cdk1","Human","983","1722","CDK1","ENSG00000170312","13","12.81","high","Yes","Yes","Compara, Domainoid, eggNOG, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, Hieranoid, Panther, Phylome, SonicParanoid, orthoMCL","","Add","G2F details (CDK1)    DRscDB Data: (CDK1)                             Human Protein Atlas  (HPA)"
"6","FBgn0004106","34411","FBgn0004106","Cdk1","Human","1017","1771","CDK2","ENSG00000123374","5","4.81","moderate","No","No","eggNOG, OrthoDB, OrthoFinder, orthoMCL, SonicParanoid","","Add","G2F details (CDK2)    DRscDB Data: (CDK2)                             Human Protein Atlas  (HPA)"
"6","FBgn0004106","34411","FBgn0004106","Cdk1","Human","1018","1772","CDK3","ENSG00000250506","5","4.81","moderate","No","No","eggNOG, OrthoDB, OrthoFinder, orthoMCL, SonicParanoid","","Add","G2F details (CDK3)    DRscDB Data: (CDK3)                             Human Protein Atlas  (HPA)"
"6","FBgn0004106","34411","FBgn0004106","Cdk1","Human","5127","8749","CDK16","ENSG00000102225","3","2.81","moderate","No","Yes","eggNOG, OrthoDB, orthoMCL","","Add","G2F details (CDK16)    DRscDB Data: (CDK16)                             Human Protein Atlas  (HPA)"
"6","FBgn0004106","34411","FBgn0004106","Cdk1","Human","5128","8750","CDK17","ENSG00000059758","3","2.81","moderate","No","Yes","eggNOG, OrthoDB, orthoMCL","","Add","G2F details (CDK17)    DRscDB Data: (CDK17)                             Human Protein Atlas  (HPA)"
"6","FBgn0004106","34411","FBgn0004106","Cdk1","Human","5129","8751","CDK18","ENSG00000117266","3","2.81","low","No","No","eggNOG, OrthoDB, orthoMCL","","Add","G2F details (CDK18)    DRscDB Data: (CDK18)                             Human Protein Atlas  (HPA)"
"6","FBgn0004106","34411","FBgn0004106","Cdk1","Human","1020","1774","CDK5","ENSG00000164885","2","1.91","low","No","No","OrthoDB, orthoMCL","","Add","G2F details (CDK5)    DRscDB Data: (CDK5)                             Human Protein Atlas  (HPA)"
"6","FBgn0004106","34411","FBgn0004106","Cdk1","Human","728642","1730","CDK11A","ENSG00000008128","2","1.8","low","No","No","eggNOG, orthoMCL","","Add","G2F details (CDK11A)    DRscDB Data: (CDK11A)                             Human Protein Atlas  (HPA)"
"6","FBgn0004106","34411","FBgn0004106","Cdk1","Human","65061","14434","CDK15","ENSG00000138395","2","1.8","low","No","No","eggNOG, orthoMCL","","Add","G2F details (CDK15)    DRscDB Data: (CDK15)                             Human Protein Atlas  (HPA)"
"6","FBgn0004106","34411","FBgn0004106","Cdk1","Human","1021","1777","CDK6","ENSG00000105810","2","1.8","low","No","No","eggNOG, orthoMCL","","Add","G2F details (CDK6)    DRscDB Data: (CDK6)                             Human Protein Atlas  (HPA)"
"6","FBgn0004106","34411","FBgn0004106","Cdk1","Human","1019","1773","CDK4","ENSG00000135446","2","1.8","low","No","No","eggNOG, orthoMCL","","Add","G2F details (CDK4)    DRscDB Data: (CDK4)                             Human Protein Atlas  (HPA)"
"6","FBgn0004106","34411","FBgn0004106","Cdk1","Human","5218","8883","CDK14","ENSG00000058091","2","1.8","low","No","No","eggNOG, orthoMCL","","Add","G2F details (CDK14)    DRscDB Data: (CDK14)                             Human Protein Atlas  (HPA)"
"6","FBgn0004106","34411","FBgn0004106","Cdk1","Human","415116","19310","PIM3","ENSG00000198355","1","1","low","No","No","SonicParanoid","","Add","G2F details (PIM3)    DRscDB Data: (PIM3)                             Human Protein Atlas  (HPA)"
"6","FBgn0004106","34411","FBgn0004106","Cdk1","Human","10110","13900","SGK2","ENSG00000101049","1","1","low","No","No","SonicParanoid","","Add","G2F details (SGK2)    DRscDB Data: (SGK2)                             Human Protein Atlas  (HPA)"
"6","FBgn0004106","34411","FBgn0004106","Cdk1","Human","4117","6816","MAK","ENSG00000111837","1","0.9","low","No","No","orthoMCL","","Add","G2F details (MAK)    DRscDB Data: (MAK)                             Human Protein Atlas  (HPA)"
"6","FBgn0004106","34411","FBgn0004106","Cdk1","Human","8814","1781","CDKL1","ENSG00000100490","1","0.9","low","No","No","orthoMCL","","Add","G2F details (CDKL1)    DRscDB Data: (CDKL1)                             Human Protein Atlas  (HPA)"
"6","FBgn0004106","34411","FBgn0004106","Cdk1","Human","225689","24667","MAPK15","ENSG00000181085","1","0.9","low","No","No","orthoMCL","","Add","G2F details (MAPK15)    DRscDB Data: (MAPK15)                             Human Protein Atlas  (HPA)"
"6","FBgn0004106","34411","FBgn0004106","Cdk1","Human","1457","2457","CSNK2A1","ENSG00000101266","1","0.9","low","No","No","orthoMCL","","Add","G2F details (CSNK2A1)    DRscDB Data: (CSNK2A1)                             Human Protein Atlas  (HPA)"
"6","FBgn0004106","34411","FBgn0004106","Cdk1","Human","1025","1780","CDK9","ENSG00000136807","1","0.9","low","No","No","orthoMCL","","Add","G2F details (CDK9)    DRscDB Data: (CDK9)                             Human Protein Atlas  (HPA)"
"6","FBgn0004106","34411","FBgn0004106","Cdk1","Human","6792","11411","CDKL5","ENSG00000008086","1","0.9","low","No","No","orthoMCL","","Add","G2F details (CDKL5)    DRscDB Data: (CDKL5)                             Human Protein Atlas  (HPA)"
"6","FBgn0004106","34411","FBgn0004106","Cdk1","Human","5594","6871","MAPK1","ENSG00000100030","1","0.9","low","No","No","orthoMCL","","Add","G2F details (MAPK1)    DRscDB Data: (MAPK1)                             Human Protein Atlas  (HPA)"
"6","FBgn0004106","34411","FBgn0004106","Cdk1","Human","344387","19287","CDKL4","ENSG00000205111","1","0.9","low","No","No","orthoMCL","","Add","G2F details (CDKL4)    DRscDB Data: (CDKL4)                             Human Protein Atlas  (HPA)"
"6","FBgn0004106","34411","FBgn0004106","Cdk1","Human","644672","37218","CLDN25","ENSG00000228607","1","0.9","low","No","Yes","eggNOG","","Add","G2F details (CLDN25)    DRscDB Data: (CLDN25)                             Human Protein Atlas  (HPA)"
"6","FBgn0004106","34411","FBgn0004106","Cdk1","Human","23097","19338","CDK19","ENSG00000155111","1","0.9","low","No","No","orthoMCL","","Add","G2F details (CDK19)    DRscDB Data: (CDK19)                             Human Protein Atlas  (HPA)"
"6","FBgn0004106","34411","FBgn0004106","Cdk1","Human","1022","1778","CDK7","ENSG00000134058","1","0.9","low","No","No","orthoMCL","","Add","G2F details (CDK7)    DRscDB Data: (CDK7)                             Human Protein Atlas  (HPA)"
"6","FBgn0004106","34411","FBgn0004106","Cdk1","Human","51755","24224","CDK12","ENSG00000167258","1","0.9","low","No","No","orthoMCL","","Add","G2F details (CDK12)    DRscDB Data: (CDK12)                             Human Protein Atlas  (HPA)"
"6","FBgn0004106","34411","FBgn0004106","Cdk1","Human","5603","6875","MAPK13","ENSG00000156711","1","0.9","low","No","No","orthoMCL","","Add","G2F details (MAPK13)    DRscDB Data: (MAPK13)                             Human Protein Atlas  (HPA)"
"6","FBgn0004106","34411","FBgn0004106","Cdk1","Human","51701","29858","NLK","ENSG00000087095","1","0.9","low","No","No","orthoMCL","","Add","G2F details (NLK)    DRscDB Data: (NLK)                             Human Protein Atlas  (HPA)"
"6","FBgn0004106","34411","FBgn0004106","Cdk1","Human","984","1729","CDK11B","ENSG00000248333","1","0.9","low","No","No","orthoMCL","","Add","G2F details (CDK11B)    DRscDB Data: (CDK11B)                             Human Protein Atlas  (HPA)"
"6","FBgn0004106","34411","FBgn0004106","Cdk1","Human","5595","6877","MAPK3","ENSG00000102882","1","0.9","low","No","No","orthoMCL","","Add","G2F details (MAPK3)    DRscDB Data: (MAPK3)                             Human Protein Atlas  (HPA)"
"6","FBgn0004106","34411","FBgn0004106","Cdk1","Human","1024","1779","CDK8","ENSG00000132964","1","0.9","low","No","No","orthoMCL","","Add","G2F details (CDK8)    DRscDB Data: (CDK8)                             Human Protein Atlas  (HPA)"
"6","FBgn0004106","34411","FBgn0004106","Cdk1","Human","1432","6876","MAPK14","ENSG00000112062","1","0.9","low","No","No","orthoMCL","","Add","G2F details (MAPK14)    DRscDB Data: (MAPK14)                             Human Protein Atlas  (HPA)"
